id;name;sex
89581;Francisco Ortz Martn;M
36771;Egon Johann Franke;M
54086;Csar R. Jayme;M
76850;Kristaps Mauri;M
76942;"Philip John ""Phil"" May";M
85503;"Friedrich ""Fritz"" Neuruhrer";M
82900;Dalilah Muhammad;F
60035;Kim Jeong-Seok;M
84989;Souad Al-Nechab;F
54561;Jeong Mi;F
105320;Mary Sanders;F
88174;Kenji Ogiwara;M
99526;Robin Lawrence Reed;M
97528;Angela Pumariega Menndez;F
76214;Domingo Massaro Conley;M
68065;Minjee Lee;F
63752;Juttaporn Krasaeyan;F
111377;Urho Valter Sirn;M
41640;Ricardo Carlos Gonzlez Moreno Saguier;M
126468;Guido Antar Vigna;M
65763;Dsir Lacroix;M
83937;Valentyna Hryhorivna Myshak (-Voloshchuk);F
45138;Laurence Halsted;M
62880;Ilya Yevgenyevich Korotkov;M
77131;Andrs Mazzali;M
104609;Kamsari Salam;M
124433;Jos Mara van der Ploeg Garca;M
78353;Ahmed Mohamed Nabih El-Mekkawi;M
80975;Fidle Mohinga;M
127304;Henri Raoul Marie von der Weid;M
42852;Montell Julian Griffin;M
96416;Gerrit Postma;M
127676;Renato Vugrinec;M
54138;"Perry Timothy ""Tim"" Jecko";M
93976;Kazys Petkeviius;M
33387;Kurt Erich Ettinger;M
111423;Youba Sissokho Ndiaye;M
47760;John Walter Henry;M
105549;Luis Emilio Santana;M
60531;"Daniel ""Danny"" Kingston";M
53836;John Sixten Armand Jansson;M
65786;"Cornelia ""Corrie"" Ladd (-Voogd, -Bakhuizen)";F
129505;Gabriele Weller;F
65945;El Hassan Lahssini;M
48125;Orsolya Herr;F
122171;Larisa Viktorovna Tsagarayeva;F
125566;Milad Vaziri Teymourlouei;M
81475;"Teresa Marie ""Teri"" Montefusco (-Miller)";F
36331;Kaya Adwoa Forson;F
74717;Vlasis Maras;M
91771;Hans Parrel;M
78440;Yury Afanasyevich Melikhov;M
86649;Thomas N'Ma;M
61450;Michael Knauth;M
89801;Diana Carolina Ospina Garca;F
93931;Rolf Ingvar Peterson;M
117309;Aladar Szabo;M
116916;Emil Hegle Svendsen;M
48097;Yurisandy Hernndez Ros;M
33948;Fan Jie;F
123071;Riaz ud-Din;M
102335;Rebecca Jayne Romero;F
119472;Nanak Chand Thakur;M
105445;Makaridja Sanganoko;F
72477;"Willemina Maria ""Willy"" Lust (-Posma)";F
48087;Vicente Hernndez Cabrera;M
45336;Lszl Hammerl;M
121899;Roberto Tricella;M
117386;Juliana Szalonna (-Simon);F
32111;Moustafa El-Nechchadi;M
62759;Eric Koreng;M
105772;Kristy-Lee Sargeant (-Wirtz);F
94414;Sarinee Phenglaor;F
97282;Mirco Pruijser;M
107860;Hermann Hans Schwarz;M
36963;Knut Rudolf Fredriksson;M
56228;Rodolfo Francisco Juillet Culn;M
52899;Yevgeny Mikhaylovich Ivchenko;M
62029;Kllo Kiv;M
62696;Jens Kppen;M
55799;Pierre Jonqures d'Oriola;M
57446;Ayhan Karaku;M
80136;Revaz Mindorashvili;M
123700;Michal Vabrouek;M
84816;Ravi Nayakar;M
63483;Serhiy Mykolaiovych Kovhanko;M
61509;Yona Knight-Wisdom;M
34805;Douglas Fernndez;M
42166;Federico Grabich;M
83395;Jrg Mnzner;M
74483;Graham Hargrave Mann;M
50455;Martin Hrbek;M
59071;Ahmed Khalil Sbait Mubarak Al-Junaibi;M
74356;Claude Mandonnaud;F
41311;Jorge Gmez Palermo;M
124173;Pierre Van Basselaere;M
135545;Henk Jan Zwolle;M
128326;Catalina Walther;F
46787;Andrew Gerald Ogilvie Hay;M
114045;Paradorn Srichaphan;M
118218;Matti Kalervo Tammelin;M
79225;Michael Julian Meyer;M
101501;Alain Roca Borrego;M
112192;"Rebecca Gwendolyn ""Becky"" Smith (-Wiber)";F
116670;Tadas ukeviius;M
77905;Duncan Anderson McNaughton;M
85949;Anders Peter Nielsen;M
128804;"Samantha ""Sam"" Warriner (-Bradley)";F
70201;Dieter Lindner;M
111606;Darius karnulis;M
69611;Liang Jiahong;M
94310;Derrick Peynado;M
99658;Martin Reichel;M
44843;"Ernest Leighton Oliver ""Ernie"" Haisley";M
110042;Shu Jianming;M
106485;Haline Leme Scatrut;F
40324;Jagdish Gill;M
55929;Hans Jorritsma;M
53398;Danel Jakobsson;M
135517;Fritz Zwazl;M
74389;Ivan Manev;M
53845;Dimitrios Janulidis;M
134088;Gerd Zaunschirm;M
35248;Freddy Figueroa Ortiz;M
37359;Josef Frwis;M
80071;Min A-Yeong;F
96821;Marie-Pier Prfontaine;F
81725;Nstor Oswaldo Mora Zrate;M
60649;"Edward Buckler ""Ed"" Kirby";M
49597;Frank-Eberhard Hltje;M
83432;Mie Muraoka;F
54533;Jeong Gyeong-Mi;F
92750;Pavel Georgievich Pegov;M
38315;Gang Gi-Jin;M
68353;Ionela Livia Lehaci;F
116973;Ragnar Ossian Svensson;M
70228;Carl Niklas Lindqvist;M
74967;Marina Marghiev-Nicienco;F
114986;Lydia Kittao Stephens (-Okech);F
70903;Leonid Mikhaylovich Lobachov;M
85123;Lucas Neill;M
61172;Johannes Theodor Klem;M
76831;Eve-Mai Maurer (Uusmees-);F
58400;Alexandros Kefalas;M
84749;Lodovico Nava;M
116922;Markus Anton Svendsen;M
89859;Arvid Herman stman;M
56885;Marcela Kalistov;F
103693;Mohamed Rutitinga;M
60832;Annamria Kiss;F
113835;Gunther Spielvogel;M
112896;Miguel Soler Escudero;M
46598;Teneale Hatton;F
59830;Kim Deok-Hyeon;M
132222;Yuji Yaku;M
121292;Miguel Torres Bernades;M
78985;Michel Mertes;M
106938;"Melanie Rene ""Mel"" Schlanger (-Wright)";F
88473;Lawrence Junior I. O. Okolie;M
42990;Anton Grimus;M
41181;Sara Goller (-Niedrig);F
37707;Yasushi Furukawa;M
128315;"David ""Dave"" Walters";M
104062;Hamilton Sabot;M
56111;Dagny Jrgensen;F
132713;Ghasem Yavarkandi;M
96219;Zenons Popovs;M
91371;Jean Pare;M
58232;zlem Kaya;F
120396;Sergey Fyodorovich Timofeyev;M
38651;Martha Aurora Garca Mayo;F
106827;Waltraud Schiefer;F
41749;Marin Gopov;M
121691;Paolo Trapanese;M
35652;Tom Fitzpatrick;M
99927;Ren Ruiping;F
99576;Raffaella Reggi-Concato;F
91669;Juan Carlos Parker Newbery;M
133046;Manabu Yokoyama;M
79937;Shannon Lee Miller (-Phillips, -Falconetti);F
101731;Clemente Juan Rodrguez;M
132286;Marie Yamaguchi;F
113055;Lajos Somodi, Sr.;M
124637;V. Van Hamme;M
32474;Saleh Mustafa Muhammad Emara;M
96691;Gabriella Pozzuolo-Marchi;F
73135;Richard Macquire;M
56561;Caryn Jami Kadavy;F
33586;Badou Ezaki;M
101965;"Nicholas ""Nick"" Rogers";M
53356;Radhi Ben Abdelmajid  Al-Jadi;M
39613;Petar Dimitrov Georgiev;M
135552;Jan (Johann-) Zybert (Siebert-);M
86101;Ville Juhani Nieminen;M
111025;Bishnu Bahadur Singh;M
107996;Emily Scott;F
122449;Lyubov Tsyoma (Kiryukina-);F
74185;"Katherine Shawn ""Katie"" Maloney";F
59671;Risto Taneli Kiiskinen;M
56317;Brbel Jungmeier;F
46483;Ibrahim Mohamed Hassan;M
120686;Todor Todorov;M
80980;Henry Mahlomola Mohoanyane;M
80703;Elxan Mmmdov;M
93397;Rodolfo Adrian Prez Gentile;M
89744;Misaki Oshiro;F
105049;Adriana Ramos Samuel;F
132625;Yao Jinnan;F
96280;Andrea Porsch;F
50788;Peter Hudnut;M
47875;Aurora Heredia;F
114865;Nenad Steki;M
44337;Gwon Yu-Ri;F
106038;Takanao Sato;M
83872;Per Andr Myhrer;M
101158;Karen Nathalia Riveros Schulz;F
54628;"Jerome ""Jerry"" Jeremiah";M
50121;Amgad Muhammad Hussain Hosen;M
58936;"Jennifer Anne ""Jen"" Kessy";F
99371;"James Patrick ""Jimmy"" Reardon";M
98310;Ragnheiur Ragnarsdttir;F
42589;Joseph Grech;M
105108;Hctor Sanabria;M
53855;"Alexandre ""Alex"" Jany";M
110955;Yelena Sinchukova (Ivanova-);F
113161;Song Yongjun;M
56406;Janez Jure;M
48374;Carsten Heymann;M
120018;Arasay Mara Thondike Santovenia;F
86293;Nikolay Yanchev Nikolov;M
69101;David Leuty;M
40891;Go Seong-Hyeon;M
105799;Toivo Kalervo Sariola;M
36110;Victorine Agum Fomum;F
53666;Rka Luca Jani;F
125871;Jan Albert Venter;M
133926;Werner Zandt;M
130341;P. Niroshan Wijekoon;M
113796;Jrg Spengler;M
62879;Edyta Anna Korotkin;F
58170;Kenshin Kawakami;M
121921;Eduardo Walter Trillini;M
135074;Elfi Zinn (Rost-);F
95078;Zbigniew Stanisaw Pirkowski;M
82510;Linda Maserame Motlhalo;F
45016;John Hall;M
44265;Joan Guzmn Amaro;M
126663;Manuel Villegas Bouchez;M
101870;Clifford Carl Rodwell;M
98906;Laura Ranwell;F
66257;Martin Konstantin Lamprecht;M
82701;Willi Moy;M
122469;Giovanni Battista Tubino;M
94492;Richard Phillips;M
52914;Hkon Emil Iversn;M
32278;Marte Eliasson;F
74833;"Mrcia Regina ""Mrcia Fu"" Cunha";F
73356;Jonathan Magagula;M
35631;Eamonn Fitzgerald;M
131344;"Joshua David ""Josh"" Wolff";M
114372;Olgierd Staski;M
52382;Anne-Marie Irving (-McRae);F
107492;Josef Schraner;M
118943;Shannon Taylor;F
132631;Yao Ye;M
106453;Marco Scapinello;M
119135;Apete Temo;M
68367;Heike Lehmann (-Grund);F
85805;Alana Nicholls;F
68186;Lee Wan Yuen;F
106546;Heinz Schfer;M
35942;Sandro Floris;M
71402;"Juan Manuel ""Juanma"" Lpez Martnez";M
31611;Paola Ogechi Egonu;F
100023;Jackeline Rentera Castillo;F
95466;Otto Plettner Schn;M
129467;Patrick Weissinger;M
35658;Marek Fiurek;M
56318;Gerold Jungwirth;M
52355;Yoandry Iriarte Glvez;M
116606;Tommy Roger Suoraniemi;M
51687;Rafael Ernesto Iglesias;M
62781;"Danijel ""Dane"" Korica";M
97673;Armand Putzeyse;M
135399;Daugvinas Zujus;M
36041;Anna Foitidou;F
115947;Christine Stckelberger;F
99477;Meliz Redif;F
84671;Muhammad Akbar Nasution;M
108837;Mohamed Serir;M
34853;Luis Alberto de Jesus Fernndez Gonzalez;M
31311;Isabella Echeverri Restrepo;F
69586;Li Zhenzhu;F
108828;Ulderico Sergo;M
132891;Galina Nikonorovna Yermolayeva (-Suslina);F
65387;Boris Dmitriyevich Kuznetsov;M
61703;Jan Kobin;M
104024;Karim Sabbagh;M
122421;Makoto Tsushida;M
47263;Gnter Heine;M
59122;Khamphanh;M
128606;Wang Xinyan;F
92486;John Morris Peake;M
38026;Humberto Galea;M
123792;Teresa Vaill;F
64223;Jasmin Annika Krohn;F
109819;Shin Young-Rok;M
73736;Varavut Majchacheep;M
74585;Moustafa Hamil Mansour;M
78643;Csar Leonidas Mendoza Durn;M
117999;Naohisa Takato;M
33991;Corrado Fantini;M
85968;Eigil Louis Marinus Ferdinand Nielsen;M
39824;Claus Oscar Gerson;M
75038;Bourama Mariko;M
53780;Roy Jansen;M
40755;Katrin Inger Gleie;F
118706;Atalanti Maria Tasouli;F
111556;Tommy Sigurd Skaarberg;M
50070;Nikolina Horvat;F
102012;Andre Rohde;M
125058;Willy Franois Vanden Berghen;M
48117;Jens-Peter Herold;M
112136;Ivan Smiljani;M
58934;"Rose-Marie ""Romi"" Kessler";F
120689;Toncho Todorov;M
80532;Hiroshi Miura;M
104155;Besu Sado Beko;F
47329;Dirk Heirwegh;M
66694;Alf Reidar Large;M
45979;Peter Hardie;M
49745;Hong Yeong-Ok;F
47371;Tuija Kristiina Helander (-Kuusisto);F
93759;Marina Nikolayevna Pestova (-Akbarova);F
33527;Ruth Rhonda Everuss;F
96878;Christen Annemarie Press;F
49205;Max Hofmeister;M
99411;Vira Viktorivna Rebryk;F
37473;"Ingeborg ""Inge"" Fuhrmann (-Rohnstein)";F
74290;Elijah Motonei Manangoi;M
64897;Rajesh Kumar;M
111761;Vclav Skoumal;M
76291;"Michael ""Mike"" Mastrullo";M
59168;Nadir Khan;M
38906;Renate Grtner (-Schfer);F
35067;Dieter Fersch;M
111500;Jalmar Leonard Sjberg;M
41215;Max Golser;M
96575;Mirsamad Pourseyedigolakhour;M
114150;Georg Stadler;M
41947;Dion Paul Gosling;M
118680;Ivan Tasev;M
67204;Giuseppe Laveni;M
80594;Koichi Miyano;M
70521;Elena Little-Allen (Bogdanova-);F
48376;Emilie-Joane Heymans;F
81379;Tsiu Monne;M
74927;Alvaro Marenco Ramos;M
38983;Viktoriya Stepanovna Gasper;F
128156;"Daniel ""Dan"" Wallace";M
87904;Walter Ocampo Esparza;M
32294;Valentina Neli Elisei (Ardean-);F
73126;Daniel Macovei;M
103004;Philippe Roux;M
75982;Regina Marunde;F
54694;Lszl Jeszenszky;M
120169;George Edwin Thursfield;M
126277;Sandro Ricardo Rodrigues Viana;M
104933;Ibragim Berkmanovich Samadov;M
76899;douard Max-Robert;M
71542;Domingo Lorenzo Conde;M
70163;Erik Urban Lindgren;M
100211;Carlos Reyes;M
123325;Maider Unda Gonzlez de Audicana;F
36209;Norene Elizabeth Forbes (-Lancucki);F
52316;Dmitry Gennadyevich Ipatov;M
101530;Bernardo Reis Lopes Rocha;M
109513;Michael Shelley;M
33966;Giovanni Fanello;M
43424;Gu Junjie;M
114319;Karl Stangl;M
125131;Klas Vangen;M
127346;Max Emanuel Maria Alexander Vicot Bruno de la Santisima Trinidad y Todos los Santos von Hohenlohe Langenburg;M
45001;Dennis William Hall;M
110297;Piotr Siemionowski;M
33498;Guy Evquoz;M
129718;Lukas Werro;M
32528;Gilles Emptoz-Lacote;M
82924;Josef Muigg;M
32044;Ahmed Wagih El-Kashef;M
119015;Margje Josepha Teeuwen (-Stenders);F
122835;Joni Touko Aapeli Turunen;M
119169;Teng Zhiqiang;M
90920;Arnaldo Pambianco;M
58490;Zsigmond Kelevitz;M
49878;Carlos Hora;M
70693;Liu Yudong;M
87943;Franc Oko;M
42146;Dariusz Godziak;M
89926;Shinichi Ota;M
60674;"Elisabeth ""Lisi"" Kirchler (-Riml)";F
108483;"Albert ""Al"" Sellinger";M
58190;Shigeko Kawanishi;F
92015;Fernando Paternoster;M
102444;Ann-Sofi Roos (-Carlsson);F
80460;Yordan Mitkov;M
72365;Lars-Eric Lundvall;M
94090;Adrian Petroanu;M
60799;Gerd Kische;M
71681;Evdokia Loukangou;F
61468;Monika Ludmila Knejp;F
96718;Ricardo Prado;M
127258;Helga Margot Volz-Mees;F
91753;"James Vo ""Jim"" Parque";M
51345;Olha Mykolavna Huzenko (-Bezik);F
60684;Gzde Krdar Sonsrma;F
63209;Jzef Kotlarczyk;M
55337;Brandy K. Johnson (-Scharpf);F
33236;Esteban Espinoza;M
76394;Jeffrey Mathebula;M
49975;"James Alfred ""Buddy"" Horne";M
94099;Aleksandr Trofimovich Petrov;M
108363;Alisher Seitov;M
42672;"Pamela D. ""Pam"" Greene";F
88241;Oh Seong-Ok;F
36301;Dag Fornss;M
59515;Dmitry Grigoryevich Khvostov;M
89349;John Veikko Oravainen;M
48627;Brent William Hilliard;M
119337;Artyom Sarkisovich Teryan;M
100653;"Steven Earl ""Steve"" Riddick";M
45479;Han Seong-Cheol;M
94092;Rudik Petrosyan;M
107762;Axel Schuster;M
127195;Valery Yakovlevich Volkov;M
63413;Sarolta Kovcs;F
120494;Rudy Tirvengadum;M
74183;Conor Maloney;M
39195;Gaydarbek Abdulayevich Gaydarbekov;M
90575;Rubn Orlando Pagliari V.;M
43536;Maurice Gueissaz;M
65131;Shigeru Kurihara;M
84272;Miyuki Nakagawa;F
127355;Bla von Kehrling;M
63946;Marion Kreiner;F
132291;Toichi Yamaguchi;M
35380;Liz Filter;F
63272;"Mikhail Alexandrovich ""Misha"" Koudinov";M
98157;Duica Radivojevi;F
39316;John Gee;M
120204;Pertti Pellervo Tiainen;M
42578;Jenia Grebennikov;M
120254;"Charles Frederick ""Charlie"" Tickner";M
49786;Albert Hood;M
104351;Thierry Sadi;M
59139;Ahsan Muhammad Khan;M
115357;Joeri Stoffels;M
105695;Igors aplavskis;M
93331;Jess Salvador Prez Llerena;M
84660;Liliana Nstase (-Alexandru);F
113350;Kristaps Sotnieks;M
73806;Vyacheslav Nikolayevich Makarenko;M
70647;Liu Wei;F
36097;Vlasta Foltov (-Hamplov);F
83914;Tomokazu Myojin;M
54201;Tatjana Jelaa (-Mirkovi );F
108829;Yuriy Mykolaiovych Serhiyenko;M
38070;Francisco Galindo Chvez;M
104092;Omar Sacco;M
33907;Ibrahima Fall;M
80917;Mohamed Samir Mohamed;M
69030;Grard Letast;M
93111;Hamish Martin Pepper;M
121141;Pavel Viktorovich Torgayev;M
89592;Ludwing Manuel Ortz Flores;M
123683;Petar Uzunov;M
108941;Dragan Sestic;M
106143;Wellington Saunders-Whymms;M
67802;Lee Chang-Ha;F
96147;Mihail Lucian Popescu;M
69837;Karen Theresa Like;F
66753;Jos Mara Larraaga;M
121044;Andrea Toniato;M
67176;Josefine Lauterbach;F
53440;Parviz Jalayer;M
82057;Jorge Morgenstern Medina;M
43455;Francisco Guanco;M
121799;Dmitry Voldemarovich Trelevsky;M
103753;Leo Rwabwogo;M
130593;Fara Tanya Franki Williams Merrett;F
105285;Tom Sandberg;M
82118;Sachiko Morimura;F
103770;Doreen Delores Ryan (McLeod-);F
85324;Ivan Nikolayevich Nepryayev;M
85624;Oumar N'Gom;M
74844;Tom Marcinko;M
61467;Kristina Marie Helena Knejp (-Christensson);F
115113;Shakur Stevenson;M
103056;Aldo Robert Joseph Roy;M
126271;Laurent Vial;M
109739;Shih Pei-Chun;F
107998;Eric Scott Bernard;M
58435;Daba Modibo Keita;M
71244;Miro Longyka;M
42063;Melville Gould;M
96295;"George Lee ""Leo"" Portelance";M
88724;Gisele Lima de Oliveira;F
47085;Frederick Charles Hedges;M
67979;Lee Jae-Jin;M
51617;Filippa Idhn;F
106248;Richard Savignac;M
32181;Shaban El-Tantawy;M
56273;Suleman Juma;M
57178;"Charles ""Charlie"" Kane";M
46201;Dorothy Elizabeth Harrison;F
73779;Amel Majri;F
81073;Christelle Mol;F
112522;Martin Smyth;M
112783;Mohammad Reza Sokhtesaraie;M
102112;Gregory Joseph Rokosh;M
94839;Tambet Pikkor;M
135026;Fritz Zimmermann;M
64347;Larisa Nikolayevna Kruglova;F
53460;Rashid Khaled Jamal;M
53792;Aigars Jansons;M
55153;Carl Rune Benny Johansson;M
72943;Paulo Maurcio Silva Machado;M
38364;Marco Ganna;M
81044;Mok Chun-Wah;M
54768;Jia Yunbing;M
40708;Nikita Glasnovic;F
107953; Eleonora Margarida Josephina Scmitt;F
74603;Aida Mantawel;F
72637;Sinad Lynch (Jennings-);F
39407;Gharde Geldenhuys;F
48514;Mohamed Abdel Mawgoud Abu Al-Futuh Hikal;M
73332;Peter Gus Maestrales;M
62010;Mohamed Kohsrof;M
68354;Mosito Lehata;M
113810;Donald M. Spero;M
67898;Lee Gyeong-Hui;F
57170;Hseyin Kandemir;M
105182;Javier Snchez Galindo;M
95425;"Judith White ""Judy"" Playfair";F
45726;Arvo Heino Raudan Hansen;M
52901;aziye vegin ner;F
39056;Sbastien Gattuso;M
132146;Shigeo Yaegashi;M
82716;Raymundo Walter Moyano Echevarren;M
65746;Luk Lacko;M
65140;Jan Krka;M
75824;Rafael Martnez Barrena;M
126545;Ral Vilches More;M
43578;Jaime Guerra Piedra;M
53485;John Jesse James;M
111369;Aurel Srbu;M
96246;Daniela Porcelli;F
107055;"Susanne Leonie ""Susi"" Schmid (-Brundert)";F
66207;Nasir Lamine;M
56845;Manuella Kalili;M
61943;Koh Chun-Son;M
89290;Antonio Oppes;M
95794;Lucija Polavder;F
56370;Micha Jurecki;M
127454;Vong Lu Veng;M
43711;Robert Guillard;M
47258;Arthur Heina;M
100903;Christina Rindom;F
63655;Katrin Krabbe (-Zimmermann);F
41953;Dimitar Gospodinov;M
119198;Milo Teodosi;M
124042;Eino Olavi Valle;M
110263;Brandi Sue Siegel;F
97171;Ji Prokopius;M
94819;Samuli Piippo;M
94642;Charline Picon;F
64544;Satomi Kubokura;F
49063;Nataliya Oleksandrivna Hodunko;F
113099;Mikiko Sone;F
49886;Jana Horkov;F
59249;Markos Khatzikyriakis;M
59072;Hisham Shaaban Khalil;M
74403;Gabriel Semain Vasconcellos Mangabeira;M
84596;Christopher Nash;M
90123;Oun (Wu) Yao-Ling (Gnter);M
37736;Filipe Antnio Carneiro Fuzaro;M
59439;Georgi Khristov;M
101370;Michael Robertson;M
57535;Anna Vasilyevna Kareyeva;F
66406;Robert Lang;M
53812;"Albin Theodor ""Abbe"" Jansson";M
99363;Francisco Antnio Real;M
35025;Pedro Ferrer Andino;M
39530;Dionysios Georgakopoulos;M
123370;"Kisi Keomaka ""Maka"" Unufe";M
91145;Yury Borisovich Pantyukhov;M
83014;Charles Mulinga;M
48946;Ho Lien Siew;M
58143;Hiromi Kawabata;F
98615;Marilyn Ramenofsky;F
64699;Bernd Kuhn;M
99882;Milena Reljin (-Tatic);F
81183;Michael Friedrich Mllenbeck;M
133536;Taybe Mustafa Yusein;F
92551;Eduard Pechanda;M
57407;Nagihan Karadere;F
45881;Hao Yun;M
72226;Carlos Alberto Luna Contreras;M
67141;"William George Ranald Mundell ""Ran"" Laurie";M
112446;Charles Edward Smith, IV;M
55528;Verna Johnston (-McIntosh);F
101923;Lyudmila Vasilyevna Rogachova;F
73324;Albert F. Maes;M
50401;Monty Hoyt;M
103857;Frantiek Rydval;M
44863;Masoud Haji Akhondzadeh;M
102817;Alexandru Rou;M
76008;Klmn Marvalits;M
112787;Alois Sokol;M
80318;Hesham Hasan Misbah;M
69972;Lin Ho-Ming;M
31990;Ben Assou El-Ghazi;M
38685;Ral Carlos Garca Ordoez;M
73580;Yasser Mahmoud;M
120890;Kosta Tomaevi;M
77446;"Archibald ""Archie"" McDiarmid";M
124545;Arthur Van Doren;M
124438;"Maria Elisabeth ""Marlies"" van der Putten";F
93224;Valerio Perentin;M
106726;Christian Schenk;M
112271;Edwin Harold Smith;M
68398;Frdrique Lhon;F
52233;Yukiko Inui;F
45409;Samar Amer Ibrahim  Hamza;F
113309;Goran oi;M
54776;Jiang Fan;F
99184;Tuula Irmeli Rautanen (Nurmi-, -Salo));F
91507;Park Han-Woong;M
89660;"Michael ""Mick"" O'Shea";M
81880;Christophe Moreau;M
54071;Jzef Jaworski;M
79879;Clayton Alexander Miller;M
110442;Ramn Silfa Nuez;M
101215;Andrs Felipe Roa Estrada;M
45575;Anton Hangel;M
73752;Jacques Majerus;M
70763;Julien Lizeroux;M
122441;"Valentina Ivanovna ""Valya"" Tsybulskaya";F
114712;Wilhelm Marius Bakke Steffensen;M
69976;Lin Kun-Han;M
60518;Alan Scott Kingsbery;M
133535;Bonyx Yusak Saweho;M
106661;"August ""Guus"" Scheffer";M
107749;Markus Schurch;M
126603;Alberto Villalta vila;M
124747;Christiaan van Lennep;M
80712;Juma Mnyampanda;M
60577;Habibu Kinyogoli;M
124010;Erzsbet Valkai;F
46279;Raphael Hartl;M
39832;Stefan Gertel;M
128764;Lars Warming;M
69939;Set Tommy Limby;M
55507;"Donald Hendrik ""Don"" Johnston";M
59641;Maria Theresia Kiesl (Stbich-);F
42447;Laurent Gras;M
108929;Kapitolina Seryogina;F
91127;Gabriel Pantelimon;M
115201;Karel Stibor;M
120413;Yuliya Vladimirovna Timoshinina;F
32724;Benjamin Enrquez;M
75891;Fernanda Raquel Borges Martins;F
115298;Emmanuel Stockbroekx;M
110878;Esau Walter Simpson;M
112260;Gina Smith;F
101216;Henry A. Roa Miranda;M
118260;Tan Eng Yoon;M
65404;Vitaly Yakovlevich Kuznetsov;M
35214;"James Thomas ""Jim"" Fifer";M
133648;Shelina Laura Zadorsky;F
129223;George G. Weedon;M
49353;Kuanitra Holingsvorth;F
124268;Emile Van De Velde;M
65349;Denis Valeryevich Kuzin;M
35349;Dmitry Rudolfovich Filippov;M
91697;Amber Parkinson;F
118301;Tan Ying;F
52819;Leonid Grigoryevich Ivanov;M
47167;Vasile Claudiu Heghedu;M
53444;Kauko-Aatos Jalkanen;M
73739;Walter Witold Majchrzycki;M
117921;Kenji Takahashi;M
102239;Aleksandr Anatolyevich Romankov;M
66077;Alexandros Laliotis;M
86113;"James Earl ""Jamie"" Nieto";M
79605;Damir Mikec;M
130916;Meaggan Wilton;F
79268;Richrd Mezei;M
36996;"Ronald John ""Ron"" Freeman, III";M
108493;Erika Seltenreich-Hodgson;F
135060;Monika Zingg;F
110811;Franois Simond;M
133195;Dannette Louise Young (-Stone);F
43400;Christian Vilhelm Baldvin Grthan;M
125878;Frantiek Ventura;M
72342;Lars Anders Lundqvist;M
119686;Raoul Eugne Thiercelin;M
87697;Yuri Obara;F
110834;Simos Simonis;M
61302;Sofia Klingopoulou;F
91293;Leonidas Pappas;M
53434;Bernd Jakubowski;M
49233;Ian Campbell Hogg;M
122349;Jo-Wilfried Tsonga;M
114814;Shelley Steiner;F
43334;Lukas Grner;M
89389;Ignacio Ordez Barcena;M
44983;Tnu Haljand;M
35242;Carlos Figueroa Alarcn;M
66564;Vera Stepanovna Lantratova (-Ganzhenko);F
103860;"Richard Anthony ""Dick"" Rydze";M
48346;Lleyton Glynn Hewitt;M
135003;Laima Zilporyt;F
106153;Vincent Emmanuel Marcel Saurin;M
81253;Tams Molnr;M
67488;Kilian Le Blouch;M
124412;Everwijn Johan Maarten van der Linden;M
102392;Achille Roncoroni;M
103323;Yvonne Regg (-Siorpaes);F
97982;Wendy Quirk (-Johnson);F
59262;Jean Khayat;M
92414;Nicolle Katherine Payne;F
87252;Keisuke Nozawa;M
88245;Dominique Ohaco Gallyas;F
82039;Michael Dennis Morgan;M
81228;Andrea Molnr;F
75945;Gyrgy Martos;M
116692;Albert Christiadi Sutanto;M
68243;Georges Bertrand Leenheere;M
38781;France Gareau (-Foudy);F
90292;Fatih zba;M
50723;Roland Huber;M
41458;Paul Garza Gonzales, Jr.;M
77048;Camilo Mayr;M
83494;Anna Murnov;F
109934;Olha Dmytrivna Shkurnova (Pozdniakova-);F
62638;Torin Christian Koos;M
121579;Angelo Tozzi;M
74048;Lylian Malherbaud-Lecomte-Guyonneau;F
113433;"Franois Jacques ""Francesc"" Souli";M
65788;Jacques Guy Ladgaillerie;M
110782;Jacques Simon;M
101986;Primo Rogli;M
81723;Miguel Mora Gornals;M
61381;Roger Kluge;M
58106;Istvn Kausz;M
55832;Kjell Magnus Jonsson;M
135308;Bla Zsitnik, Sr.;M
133268;Muhammad Youssef;M
124055;Rafael Valle Gonzlez;M
61738;Smer Koak;M
110014;Alice Shrestha;M
86728;John Hopkins Noel;M
135554;Bogusaw Zych;M
77173;Mame Maty M'Bengue;F
118452;Kimuchi Tani;M
57160;Chisela Kanchela;M
126032;Hendrik Verheijen;M
122107;Andreea Trufau;F
32779;Christina Epps;F
109082;Andrey Dmitriyevich Shabasov;M
88582;Sule Olaleye;M
82535;William Motti;M
42650;"Susan ""Sue"" Green";F
49925;Manabu Horii;M
37720;Roberto Fusaro;M
41679;Andy Brian Goode;M
45475;Han Sang-Guk;M
64696;Andr Kuhn;M
125605;Ji Veber;M
114362;Charles Joseph Stanmore;M
31539;Lars-Erik Efverstrm;M
126882;Zdenk Vtek;M
59560;Mayu Kida;F
88167;Oral Mishach Ogilvie;M
38253;Seimei Gamo;M
119955;Soren Hunter Miles Sussman Thompson;M
56125;Jrgen Curt Jrgensen;M
119999;Gary Thomson;M
44394;Boris Vasilev Gyuderov;M
65138;Maria Kurjo;F
39605;Kiril Valchev Georgiev;M
